contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
biweekly-contest-98,Biweekly Contest 98,2023-02-18,4,maximum-difference-by-remapping-a-digit,2566,Maximum Difference by Remapping a Digit,Easy,75.5
biweekly-contest-98,Biweekly Contest 98,2023-02-18,4,minimum-score-by-changing-two-elements,2567,Minimum Score by Changing Two Elements,Medium,50.1
biweekly-contest-99,Biweekly Contest 99,2023-03-04,4,split-with-minimum-sum,2578,Split With Minimum Sum,Easy,73.7
biweekly-contest-99,Biweekly Contest 99,2023-03-04,4,count-total-number-of-colored-cells,2579,Count Total Number of Colored Cells,Medium,66.1
biweekly-contest-99,Biweekly Contest 99,2023-03-04,4,count-number-of-possible-root-nodes,2581,Count Number of Possible Root Nodes,Hard,48.7
biweekly-contest-99,Biweekly Contest 99,2023-03-04,4,count-ways-to-group-overlapping-ranges,2580,Count Ways to Group Overlapping Ranges,Medium,39.3
biweekly-contest-100,Biweekly Contest 100,2023-03-18,4,distribute-money-to-maximum-children,2591,Distribute Money to Maximum Children,Easy,20.7
biweekly-contest-100,Biweekly Contest 100,2023-03-18,4,find-score-of-an-array-after-marking-all-elements,2593,Find Score of an Array After Marking All Elements,Medium,64.6
biweekly-contest-100,Biweekly Contest 100,2023-03-18,4,maximize-greatness-of-an-array,2592,Maximize Greatness of an Array,Medium,62.0
biweekly-contest-100,Biweekly Contest 100,2023-03-18,4,minimum-time-to-repair-cars,2594,Minimum Time to Repair Cars,Medium,59.5
biweekly-contest-101,Biweekly Contest 101,2023-04-01,4,form-smallest-number-from-two-digit-arrays,2605,Form Smallest Number From Two Digit Arrays,Easy,55.3
biweekly-contest-101,Biweekly Contest 101,2023-04-01,4,find-the-substring-with-maximum-cost,2606,Find the Substring With Maximum Cost,Medium,58.3
biweekly-contest-101,Biweekly Contest 101,2023-04-01,4,make-k-subarray-sums-equal,2607,Make K-Subarray Sums Equal,Medium,38.9
biweekly-contest-101,Biweekly Contest 101,2023-04-01,4,shortest-cycle-in-a-graph,2608,Shortest Cycle in a Graph,Hard,40.0
biweekly-contest-102,Biweekly Contest 102,2023-04-15,4,cousins-in-binary-tree-ii,2641,Cousins in Binary Tree II,Medium,75.9
biweekly-contest-102,Biweekly Contest 102,2023-04-15,4,find-the-score-of-all-prefixes-of-an-array,2640,Find the Score of All Prefixes of an Array,Medium,73.1
biweekly-contest-102,Biweekly Contest 102,2023-04-15,4,design-graph-with-shortest-path-calculator,2642,Design Graph With Shortest Path Calculator,Hard,65.5
biweekly-contest-102,Biweekly Contest 102,2023-04-15,4,find-the-width-of-columns-of-a-grid,2639,Find the Width of Columns of a Grid,Easy,70.6
biweekly-contest-103,Biweekly Contest 103,2023-04-29,4,maximum-sum-with-exactly-k-elements,2656,Maximum Sum With Exactly K Elements ,Easy,80.2
biweekly-contest-103,Biweekly Contest 103,2023-04-29,4,make-array-empty,2659,Make Array Empty,Hard,27.0
biweekly-contest-103,Biweekly Contest 103,2023-04-29,4,maximum-number-of-fish-in-a-grid,2658,Maximum Number of Fish in a Grid,Medium,70.3
biweekly-contest-103,Biweekly Contest 103,2023-04-29,4,find-the-prefix-common-array-of-two-arrays,2657,Find the Prefix Common Array of Two Arrays,Medium,88.3
biweekly-contest-104,Biweekly Contest 104,2023-05-13,4,number-of-senior-citizens,2678,Number of Senior Citizens,Easy,81.2
biweekly-contest-104,Biweekly Contest 104,2023-05-13,4,sum-in-a-matrix,2679,Sum in a Matrix,Medium,61.0
biweekly-contest-104,Biweekly Contest 104,2023-05-13,4,maximum-or,2680,Maximum OR,Medium,43.6
biweekly-contest-104,Biweekly Contest 104,2023-05-13,4,power-of-heroes,2681,Power of Heroes,Hard,32.0
biweekly-contest-105,Biweekly Contest 105,2023-05-27,4,extra-characters-in-a-string,2707,Extra Characters in a String,Medium,57.2
biweekly-contest-105,Biweekly Contest 105,2023-05-27,4,greatest-common-divisor-traversal,2709,Greatest Common Divisor Traversal,Hard,41.6
biweekly-contest-105,Biweekly Contest 105,2023-05-27,4,maximum-strength-of-a-group,2708,Maximum Strength of a Group,Medium,25.9
biweekly-contest-105,Biweekly Contest 105,2023-05-27,4,buy-two-chocolates,2706,Buy Two Chocolates,Easy,68.4
biweekly-contest-106,Biweekly Contest 106,2023-06-10,4,movement-of-robots,2731,Movement of Robots,Medium,28.2
biweekly-contest-106,Biweekly Contest 106,2023-06-10,4,check-if-the-number-is-fascinating,2729,Check if The Number is Fascinating,Easy,53.3
biweekly-contest-106,Biweekly Contest 106,2023-06-10,4,find-the-longest-semi-repetitive-substring,2730,Find the Longest Semi-Repetitive Substring,Medium,39.2
biweekly-contest-106,Biweekly Contest 106,2023-06-10,4,find-a-good-subset-of-the-matrix,2732,Find a Good Subset of the Matrix,Hard,46.9
biweekly-contest-107,Biweekly Contest 107,2023-06-24,4,decremental-string-concatenation,2746,Decremental String Concatenation,Medium,28.0
biweekly-contest-107,Biweekly Contest 107,2023-06-24,4,find-maximum-number-of-string-pairs,2744,Find Maximum Number of String Pairs,Easy,82.7
biweekly-contest-107,Biweekly Contest 107,2023-06-24,4,construct-the-longest-new-string,2745,Construct the Longest New String,Medium,55.0
biweekly-contest-107,Biweekly Contest 107,2023-06-24,4,count-zero-request-servers,2747,Count Zero Request Servers,Medium,36.2
biweekly-contest-108,Biweekly Contest 108,2023-07-08,4,number-of-black-blocks,2768,Number of Black Blocks,Medium,42.1
biweekly-contest-108,Biweekly Contest 108,2023-07-08,4,longest-alternating-subarray,2765,Longest Alternating Subarray,Easy,35.5
biweekly-contest-108,Biweekly Contest 108,2023-07-08,4,relocate-marbles,2766,Relocate Marbles,Medium,51.8
biweekly-contest-108,Biweekly Contest 108,2023-07-08,4,partition-string-into-minimum-beautiful-substrings,2767,Partition String Into Minimum Beautiful Substrings,Medium,54.5
biweekly-contest-109,Biweekly Contest 109,2023-07-22,4,check-if-array-is-good,2784,Check if Array is Good,Easy,57.3
biweekly-contest-109,Biweekly Contest 109,2023-07-22,4,ways-to-express-an-integer-as-sum-of-powers,2787,Ways to Express an Integer as Sum of Powers,Medium,49.8
biweekly-contest-109,Biweekly Contest 109,2023-07-22,4,sort-vowels-in-a-string,2785,Sort Vowels in a String,Medium,83.5
biweekly-contest-109,Biweekly Contest 109,2023-07-22,4,visit-array-positions-to-maximize-score,2786,Visit Array Positions to Maximize Score,Medium,37.9
biweekly-contest-110,Biweekly Contest 110,2023-08-05,4,insert-greatest-common-divisors-in-linked-list,2807,Insert Greatest Common Divisors in Linked List,Medium,91.3
biweekly-contest-110,Biweekly Contest 110,2023-08-05,4,account-balance-after-rounded-purchase,2806,Account Balance After Rounded Purchase,Easy,56.8
biweekly-contest-110,Biweekly Contest 110,2023-08-05,4,minimum-time-to-make-array-sum-at-most-x,2809,Minimum Time to Make Array Sum At Most x,Hard,28.1
biweekly-contest-110,Biweekly Contest 110,2023-08-05,4,minimum-seconds-to-equalize-a-circular-array,2808,Minimum Seconds to Equalize a Circular Array,Medium,28.9
biweekly-contest-111,Biweekly Contest 111,2023-08-19,4,sorting-three-groups,2826,Sorting Three Groups,Medium,43.2
biweekly-contest-111,Biweekly Contest 111,2023-08-19,4,number-of-beautiful-integers-in-the-range,2827,Number of Beautiful Integers in the Range,Hard,23.2
biweekly-contest-111,Biweekly Contest 111,2023-08-19,4,make-string-a-subsequence-using-cyclic-increments,2825,Make String a Subsequence Using Cyclic Increments,Medium,65.7
biweekly-contest-111,Biweekly Contest 111,2023-08-19,4,count-pairs-whose-sum-is-less-than-target,2824,Count Pairs Whose Sum is Less than Target,Easy,87.8
biweekly-contest-112,Biweekly Contest 112,2023-09-02,4,maximum-sum-of-almost-unique-subarray,2841,Maximum Sum of Almost Unique Subarray,Medium,41.5
biweekly-contest-112,Biweekly Contest 112,2023-09-02,4,check-if-strings-can-be-made-equal-with-operations-ii,2840,Check if Strings Can be Made Equal With Operations II,Medium,74.1
biweekly-contest-112,Biweekly Contest 112,2023-09-02,4,check-if-strings-can-be-made-equal-with-operations-i,2839,Check if Strings Can be Made Equal With Operations I,Easy,61.9
biweekly-contest-112,Biweekly Contest 112,2023-09-02,4,count-k-subsequences-of-a-string-with-maximum-beauty,2842,Count K-Subsequences of a String With Maximum Beauty,Hard,30.5
biweekly-contest-113,Biweekly Contest 113,2023-09-16,4,count-pairs-of-points-with-distance-k,2857,Count Pairs of Points With Distance k,Medium,33.2
biweekly-contest-113,Biweekly Contest 113,2023-09-16,4,minimum-array-length-after-pair-removals,2856,Minimum Array Length After Pair Removals,Medium,27.9
biweekly-contest-113,Biweekly Contest 113,2023-09-16,4,minimum-right-shifts-to-sort-the-array,2855,Minimum Right Shifts to Sort the Array,Easy,57.6
biweekly-contest-113,Biweekly Contest 113,2023-09-16,4,minimum-edge-reversals-so-every-node-is-reachable,2858,Minimum Edge Reversals So Every Node Is Reachable,Hard,59.6
biweekly-contest-114,Biweekly Contest 114,2023-09-30,4,minimum-operations-to-collect-elements,2869,Minimum Operations to Collect Elements,Easy,62.7
biweekly-contest-114,Biweekly Contest 114,2023-09-30,4,split-array-into-maximum-number-of-subarrays,2871,Split Array Into Maximum Number of Subarrays,Medium,42.7
biweekly-contest-114,Biweekly Contest 114,2023-09-30,4,minimum-number-of-operations-to-make-array-empty,2870,Minimum Number of Operations to Make Array Empty,Medium,62.2
biweekly-contest-114,Biweekly Contest 114,2023-09-30,4,maximum-number-of-k-divisible-components,2872,Maximum Number of K-Divisible Components,Hard,74.0
biweekly-contest-115,Biweekly Contest 115,2023-10-14,4,last-visited-integers,2899,Last Visited Integers,Easy,62.6
biweekly-contest-115,Biweekly Contest 115,2023-10-14,4,longest-unequal-adjacent-groups-subsequence-i,2900,Longest Unequal Adjacent Groups Subsequence I,Easy,66.8
biweekly-contest-115,Biweekly Contest 115,2023-10-14,4,count-of-sub-multisets-with-bounded-sum,2902,Count of Sub-Multisets With Bounded Sum,Hard,22.8
biweekly-contest-115,Biweekly Contest 115,2023-10-14,4,longest-unequal-adjacent-groups-subsequence-ii,2901,Longest Unequal Adjacent Groups Subsequence II,Medium,51.3
biweekly-contest-116,Biweekly Contest 116,2023-10-28,4,subarrays-distinct-element-sum-of-squares-i,2913,Subarrays Distinct Element Sum of Squares I,Easy,80.4
biweekly-contest-116,Biweekly Contest 116,2023-10-28,4,subarrays-distinct-element-sum-of-squares-ii,2916,Subarrays Distinct Element Sum of Squares II,Hard,23.7
biweekly-contest-116,Biweekly Contest 116,2023-10-28,4,length-of-the-longest-subsequence-that-sums-to-target,2915,Length of the Longest Subsequence That Sums to Target,Medium,40.2
biweekly-contest-116,Biweekly Contest 116,2023-10-28,4,minimum-number-of-changes-to-make-binary-string-beautiful,2914,Minimum Number of Changes to Make Binary String Beautiful,Medium,76.4
biweekly-contest-117,Biweekly Contest 117,2023-11-11,4,distribute-candies-among-children-ii,2929,Distribute Candies Among Children II,Medium,55.6
biweekly-contest-117,Biweekly Contest 117,2023-11-11,4,distribute-candies-among-children-i,2928,Distribute Candies Among Children I,Easy,76.7
biweekly-contest-117,Biweekly Contest 117,2023-11-11,4,maximum-spending-after-buying-items,2931,Maximum Spending After Buying Items,Hard,61.5
biweekly-contest-117,Biweekly Contest 117,2023-11-11,4,number-of-strings-which-can-be-rearranged-to-contain-substring,2930,Number of Strings Which Can Be Rearranged to Contain Substring,Medium,56.6
biweekly-contest-118,Biweekly Contest 118,2023-11-25,4,maximize-area-of-square-hole-in-grid,2943,Maximize Area of Square Hole in Grid,Medium,61.8
biweekly-contest-118,Biweekly Contest 118,2023-11-25,4,minimum-number-of-coins-for-fruits,2944,Minimum Number of Coins for Fruits,Medium,49.6
biweekly-contest-118,Biweekly Contest 118,2023-11-25,4,find-maximum-non-decreasing-array-length,2945,Find Maximum Non-decreasing Array Length,Hard,19.2
biweekly-contest-118,Biweekly Contest 118,2023-11-25,4,find-words-containing-character,2942,Find Words Containing Character,Easy,90.4
biweekly-contest-119,Biweekly Contest 119,2023-12-09,4,length-of-longest-subarray-with-at-most-k-frequency,2958,Length of Longest Subarray With at Most K Frequency,Medium,56.8
biweekly-contest-119,Biweekly Contest 119,2023-12-09,4,remove-adjacent-almost-equal-characters,2957,Remove Adjacent Almost-Equal Characters,Medium,53.9
biweekly-contest-119,Biweekly Contest 119,2023-12-09,4,number-of-possible-sets-of-closing-branches,2959,Number of Possible Sets of Closing Branches,Hard,50.7
biweekly-contest-119,Biweekly Contest 119,2023-12-09,4,find-common-elements-between-two-arrays,2956,Find Common Elements Between Two Arrays,Easy,84.7
biweekly-contest-120,Biweekly Contest 120,2023-12-23,4,count-the-number-of-incremovable-subarrays-ii,2972,Count the Number of Incremovable Subarrays II,Hard,40.6
biweekly-contest-120,Biweekly Contest 120,2023-12-23,4,find-number-of-coins-to-place-in-tree-nodes,2973,Find Number of Coins to Place in Tree Nodes,Hard,37.8
biweekly-contest-120,Biweekly Contest 120,2023-12-23,4,count-the-number-of-incremovable-subarrays-i,2970,Count the Number of Incremovable Subarrays I,Easy,56.9
biweekly-contest-120,Biweekly Contest 120,2023-12-23,4,find-polygon-with-the-largest-perimeter,2971,Find Polygon With the Largest Perimeter,Medium,65.6
biweekly-contest-121,Biweekly Contest 121,2024-01-06,4,smallest-missing-integer-greater-than-sequential-prefix-sum,2996,Smallest Missing Integer Greater Than Sequential Prefix Sum,Easy,35.9
biweekly-contest-121,Biweekly Contest 121,2024-01-06,4,minimum-number-of-operations-to-make-array-xor-equal-to-k,2997,Minimum Number of Operations to Make Array XOR Equal to K,Medium,85.5
biweekly-contest-121,Biweekly Contest 121,2024-01-06,4,minimum-number-of-operations-to-make-x-and-y-equal,2998,Minimum Number of Operations to Make X and Y Equal,Medium,48.9
biweekly-contest-121,Biweekly Contest 121,2024-01-06,4,count-the-number-of-powerful-integers,2999,Count the Number of Powerful Integers,Hard,46.3
biweekly-contest-122,Biweekly Contest 122,2024-01-20,4,divide-an-array-into-subarrays-with-minimum-cost-i,3010,Divide an Array Into Subarrays With Minimum Cost I,Easy,80.6
biweekly-contest-122,Biweekly Contest 122,2024-01-20,4,minimize-length-of-array-using-operations,3012,Minimize Length of Array Using Operations,Medium,35.8
biweekly-contest-122,Biweekly Contest 122,2024-01-20,4,divide-an-array-into-subarrays-with-minimum-cost-ii,3013,Divide an Array Into Subarrays With Minimum Cost II,Hard,54.7
biweekly-contest-122,Biweekly Contest 122,2024-01-20,4,find-if-array-can-be-sorted,3011,Find if Array Can Be Sorted,Medium,66.4
biweekly-contest-123,Biweekly Contest 123,2024-02-03,4,find-the-number-of-ways-to-place-people-i,3025,Find the Number of Ways to Place People I,Medium,64.0
biweekly-contest-123,Biweekly Contest 123,2024-02-03,4,type-of-triangle,3024,Type of Triangle,Easy,44.0
biweekly-contest-123,Biweekly Contest 123,2024-02-03,4,maximum-good-subarray-sum,3026,Maximum Good Subarray Sum,Medium,22.2
biweekly-contest-123,Biweekly Contest 123,2024-02-03,4,find-the-number-of-ways-to-place-people-ii,3027,Find the Number of Ways to Place People II,Hard,64.4
biweekly-contest-124,Biweekly Contest 124,2024-02-17,4,apply-operations-to-make-string-empty,3039,Apply Operations to Make String Empty,Medium,57.9
biweekly-contest-124,Biweekly Contest 124,2024-02-17,4,maximum-number-of-operations-with-the-same-score-i,3038,Maximum Number of Operations With the Same Score I,Easy,53.1
biweekly-contest-124,Biweekly Contest 124,2024-02-17,4,maximum-number-of-operations-with-the-same-score-ii,3040,Maximum Number of Operations With the Same Score II,Medium,34.4
biweekly-contest-124,Biweekly Contest 124,2024-02-17,4,maximize-consecutive-elements-in-an-array-after-modification,3041,Maximize Consecutive Elements in an Array After Modification,Hard,34.2
biweekly-contest-125,Biweekly Contest 125,2024-03-02,4,minimum-operations-to-exceed-threshold-value-i,3065,Minimum Operations to Exceed Threshold Value I,Easy,86.9
biweekly-contest-125,Biweekly Contest 125,2024-03-02,4,count-pairs-of-connectable-servers-in-a-weighted-tree-network,3067,Count Pairs of Connectable Servers in a Weighted Tree Network,Medium,56.3
biweekly-contest-125,Biweekly Contest 125,2024-03-02,4,minimum-operations-to-exceed-threshold-value-ii,3066,Minimum Operations to Exceed Threshold Value II,Medium,45.9
biweekly-contest-125,Biweekly Contest 125,2024-03-02,4,find-the-maximum-sum-of-node-values,3068,Find the Maximum Sum of Node Values,Hard,69.4
biweekly-contest-126,Biweekly Contest 126,2024-03-16,4,replace-question-marks-in-string-to-minimize-its-value,3081,Replace Question Marks in String to Minimize Its Value,Medium,29.4
biweekly-contest-126,Biweekly Contest 126,2024-03-16,4,find-the-sum-of-the-power-of-all-subsequences,3082,Find the Sum of the Power of All Subsequences,Hard,38.8
biweekly-contest-126,Biweekly Contest 126,2024-03-16,4,mark-elements-on-array-by-performing-queries,3080,Mark Elements on Array by Performing Queries,Medium,49.7
biweekly-contest-126,Biweekly Contest 126,2024-03-16,4,find-the-sum-of-encrypted-integers,3079,Find the Sum of Encrypted Integers,Easy,75.3
biweekly-contest-127,Biweekly Contest 127,2024-03-30,4,shortest-subarray-with-or-at-least-k-i,3095,Shortest Subarray With OR at Least K I,Easy,44.9
biweekly-contest-127,Biweekly Contest 127,2024-03-30,4,shortest-subarray-with-or-at-least-k-ii,3097,Shortest Subarray With OR at Least K II,Medium,50.3
biweekly-contest-127,Biweekly Contest 127,2024-03-30,4,minimum-levels-to-gain-more-points,3096,Minimum Levels to Gain More Points,Medium,40.6
biweekly-contest-127,Biweekly Contest 127,2024-03-30,4,find-the-sum-of-subsequence-powers,3098,Find the Sum of Subsequence Powers,Hard,25.5
biweekly-contest-128,Biweekly Contest 128,2024-04-13,4,minimum-time-to-visit-disappearing-nodes,3112,Minimum Time to Visit Disappearing Nodes,Medium,38.0
biweekly-contest-128,Biweekly Contest 128,2024-04-13,4,score-of-a-string,3110,Score of a String,Easy,91.4
biweekly-contest-128,Biweekly Contest 128,2024-04-13,4,minimum-rectangles-to-cover-points,3111,Minimum Rectangles to Cover Points,Medium,64.1
biweekly-contest-128,Biweekly Contest 128,2024-04-13,4,find-the-number-of-subarrays-where-boundary-elements-are-maximum,3113,Find the Number of Subarrays Where Boundary Elements Are Maximum,Hard,33.9
biweekly-contest-129,Biweekly Contest 129,2024-04-27,4,right-triangles,3128,Right Triangles,Medium,49.0
biweekly-contest-129,Biweekly Contest 129,2024-04-27,4,find-all-possible-stable-binary-arrays-ii,3130,Find All Possible Stable Binary Arrays II,Hard,58.8
biweekly-contest-129,Biweekly Contest 129,2024-04-27,4,find-all-possible-stable-binary-arrays-i,3129,Find All Possible Stable Binary Arrays I,Medium,53.6
biweekly-contest-129,Biweekly Contest 129,2024-04-27,4,make-a-square-with-the-same-color,3127,Make a Square with the Same Color,Easy,53.0
biweekly-contest-130,Biweekly Contest 130,2024-05-11,4,find-products-of-elements-of-big-array,3145,Find Products of Elements of Big Array,Hard,25.2
biweekly-contest-130,Biweekly Contest 130,2024-05-11,4,check-if-grid-satisfies-conditions,3142,Check if Grid Satisfies Conditions,Easy,45.8
biweekly-contest-130,Biweekly Contest 130,2024-05-11,4,minimum-substring-partition-of-equal-character-frequency,3144,Minimum Substring Partition of Equal Character Frequency,Medium,40.6
biweekly-contest-130,Biweekly Contest 130,2024-05-11,4,maximum-points-inside-the-square,3143,Maximum Points Inside the Square,Medium,39.9
biweekly-contest-131,Biweekly Contest 131,2024-05-25,4,block-placement-queries,3161,Block Placement Queries,Hard,41.4
biweekly-contest-131,Biweekly Contest 131,2024-05-25,4,find-occurrences-of-an-element-in-an-array,3159,Find Occurrences of an Element in an Array,Medium,73.2
biweekly-contest-131,Biweekly Contest 131,2024-05-25,4,find-the-xor-of-numbers-which-appear-twice,3158,Find the XOR of Numbers Which Appear Twice,Easy,79.2
biweekly-contest-131,Biweekly Contest 131,2024-05-25,4,find-the-number-of-distinct-colors-among-the-balls,3160,Find the Number of Distinct Colors Among the Balls,Medium,54.2
biweekly-contest-132,Biweekly Contest 132,2024-06-08,4,clear-digits,3174,Clear Digits,Easy,82.8
biweekly-contest-132,Biweekly Contest 132,2024-06-08,4,find-the-maximum-length-of-a-good-subsequence-i,3176,Find the Maximum Length of a Good Subsequence I,Medium,33.1
biweekly-contest-132,Biweekly Contest 132,2024-06-08,4,find-the-first-player-to-win-k-games-in-a-row,3175,Find The First Player to win K Games in a Row,Medium,40.4
biweekly-contest-132,Biweekly Contest 132,2024-06-08,4,find-the-maximum-length-of-a-good-subsequence-ii,3177,Find the Maximum Length of a Good Subsequence II,Hard,25.5
biweekly-contest-133,Biweekly Contest 133,2024-06-22,4,minimum-operations-to-make-binary-array-elements-equal-to-one-ii,3192,Minimum Operations to Make Binary Array Elements Equal to One II,Medium,65.3
biweekly-contest-133,Biweekly Contest 133,2024-06-22,4,find-minimum-operations-to-make-all-elements-divisible-by-three,3190,Find Minimum Operations to Make All Elements Divisible by Three,Easy,90.8
biweekly-contest-133,Biweekly Contest 133,2024-06-22,4,minimum-operations-to-make-binary-array-elements-equal-to-one-i,3191,Minimum Operations to Make Binary Array Elements Equal to One I,Medium,80.4
biweekly-contest-133,Biweekly Contest 133,2024-06-22,4,count-the-number-of-inversions,3193,Count the Number of Inversions,Hard,31.9
biweekly-contest-134,Biweekly Contest 134,2024-07-06,4,alternating-groups-ii,3208,Alternating Groups II,Medium,60.1
biweekly-contest-134,Biweekly Contest 134,2024-07-06,4,alternating-groups-i,3206,Alternating Groups I,Easy,69.3
biweekly-contest-134,Biweekly Contest 134,2024-07-06,4,number-of-subarrays-with-and-value-of-k,3209,Number of Subarrays With AND Value of K,Hard,35.7
biweekly-contest-134,Biweekly Contest 134,2024-07-06,4,maximum-points-after-enemy-battles,3207,Maximum Points After Enemy Battles,Medium,33.5
biweekly-contest-135,Biweekly Contest 135,2024-07-20,4,maximum-score-from-grid-operations,3225,Maximum Score From Grid Operations,Hard,64.2
biweekly-contest-135,Biweekly Contest 135,2024-07-20,4,find-the-winning-player-in-coin-game,3222,Find the Winning Player in Coin Game,Easy,53.7
biweekly-contest-135,Biweekly Contest 135,2024-07-20,4,minimum-length-of-string-after-operations,3223,Minimum Length of String After Operations,Medium,75.1
biweekly-contest-135,Biweekly Contest 135,2024-07-20,4,minimum-array-changes-to-make-differences-equal,3224,Minimum Array Changes to Make Differences Equal,Medium,24.9
biweekly-contest-136,Biweekly Contest 136,2024-08-03,4,time-taken-to-mark-all-nodes,3241,Time Taken to Mark All Nodes,Hard,28.8
biweekly-contest-136,Biweekly Contest 136,2024-08-03,4,minimum-number-of-flips-to-make-binary-grid-palindromic-ii,3240,Minimum Number of Flips to Make Binary Grid Palindromic II,Medium,25.8
biweekly-contest-136,Biweekly Contest 136,2024-08-03,4,find-the-number-of-winning-players,3238,Find the Number of Winning Players,Easy,60.7
biweekly-contest-136,Biweekly Contest 136,2024-08-03,4,minimum-number-of-flips-to-make-binary-grid-palindromic-i,3239,Minimum Number of Flips to Make Binary Grid Palindromic I,Medium,75.1
biweekly-contest-137,Biweekly Contest 137,2024-08-17,4,find-the-power-of-k-size-subarrays-ii,3255,Find the Power of K-Size Subarrays II,Medium,31.9
biweekly-contest-137,Biweekly Contest 137,2024-08-17,4,find-the-power-of-k-size-subarrays-i,3254,Find the Power of K-Size Subarrays I,Medium,62.1
biweekly-contest-137,Biweekly Contest 137,2024-08-17,4,maximum-value-sum-by-placing-three-rooks-i,3256,Maximum Value Sum by Placing Three Rooks I,Hard,16.9
biweekly-contest-137,Biweekly Contest 137,2024-08-17,4,maximum-value-sum-by-placing-three-rooks-ii,3257,Maximum Value Sum by Placing Three Rooks II,Hard,27.1
biweekly-contest-138,Biweekly Contest 138,2024-08-31,4,hash-divided-string,3271,Hash Divided String,Medium,83.4
biweekly-contest-138,Biweekly Contest 138,2024-08-31,4,find-the-count-of-good-integers,3272,Find the Count of Good Integers,Hard,69.2
biweekly-contest-138,Biweekly Contest 138,2024-08-31,4,find-the-key-of-the-numbers,3270,Find the Key of the Numbers,Easy,76.7
biweekly-contest-138,Biweekly Contest 138,2024-08-31,4,minimum-amount-of-damage-dealt-to-bob,3273,Minimum Amount of Damage Dealt to Bob,Hard,40.1
biweekly-contest-139,Biweekly Contest 139,2024-09-14,4,length-of-the-longest-increasing-path,3288,Length of the Longest Increasing Path,Hard,19.8
biweekly-contest-139,Biweekly Contest 139,2024-09-14,4,find-the-maximum-sequence-value-of-array,3287,Find the Maximum Sequence Value of Array,Hard,22.2
biweekly-contest-139,Biweekly Contest 139,2024-09-14,4,find-indices-of-stable-mountains,3285,Find Indices of Stable Mountains,Easy,87.2
biweekly-contest-139,Biweekly Contest 139,2024-09-14,4,find-a-safe-walk-through-a-grid,3286,Find a Safe Walk Through a Grid,Medium,55.4
biweekly-contest-140,Biweekly Contest 140,2024-09-28,4,find-the-lexicographically-smallest-valid-sequence,3302,Find the Lexicographically Smallest Valid Sequence,Medium,22.3
biweekly-contest-140,Biweekly Contest 140,2024-09-28,4,maximize-the-total-height-of-unique-towers,3301,Maximize the Total Height of Unique Towers,Medium,37.7
biweekly-contest-140,Biweekly Contest 140,2024-09-28,4,minimum-element-after-replacement-with-digit-sum,3300,Minimum Element After Replacement With Digit Sum,Easy,89.6
biweekly-contest-140,Biweekly Contest 140,2024-09-28,4,find-the-occurrence-of-first-almost-equal-substring,3303,Find the Occurrence of First Almost Equal Substring,Hard,16.0
biweekly-contest-141,Biweekly Contest 141,2024-10-12,4,find-the-number-of-possible-ways-for-an-event,3317,Find the Number of Possible Ways for an Event,Hard,35.4
biweekly-contest-141,Biweekly Contest 141,2024-10-12,4,find-maximum-removals-from-source-string,3316,Find Maximum Removals From Source String,Medium,39.7
biweekly-contest-141,Biweekly Contest 141,2024-10-12,4,construct-the-minimum-bitwise-array-i,3314,Construct the Minimum Bitwise Array I,Easy,85.3
biweekly-contest-141,Biweekly Contest 141,2024-10-12,4,construct-the-minimum-bitwise-array-ii,3315,Construct the Minimum Bitwise Array II,Medium,66.6
biweekly-contest-142,Biweekly Contest 142,2024-10-26,4,maximum-points-tourist-can-earn,3332,Maximum Points Tourist Can Earn,Medium,48.1
biweekly-contest-142,Biweekly Contest 142,2024-10-26,4,find-the-original-typed-string-i,3330,Find the Original Typed String I,Easy,72.1
biweekly-contest-142,Biweekly Contest 142,2024-10-26,4,find-subtree-sizes-after-changes,3331,Find Subtree Sizes After Changes,Medium,53.8
biweekly-contest-142,Biweekly Contest 142,2024-10-26,4,find-the-original-typed-string-ii,3333,Find the Original Typed String II,Hard,45.5
biweekly-contest-143,Biweekly Contest 143,2024-11-09,4,maximum-frequency-of-an-element-after-performing-operations-ii,3347,Maximum Frequency of an Element After Performing Operations II,Hard,53.9
biweekly-contest-143,Biweekly Contest 143,2024-11-09,4,maximum-frequency-of-an-element-after-performing-operations-i,3346,Maximum Frequency of an Element After Performing Operations I,Medium,40.3
biweekly-contest-143,Biweekly Contest 143,2024-11-09,4,smallest-divisible-digit-product-ii,3348,Smallest Divisible Digit Product II,Hard,14.9
biweekly-contest-143,Biweekly Contest 143,2024-11-09,4,smallest-divisible-digit-product-i,3345,Smallest Divisible Digit Product I,Easy,64.7
biweekly-contest-144,Biweekly Contest 144,2024-11-23,4,find-the-maximum-number-of-fruits-collected,3363,Find the Maximum Number of Fruits Collected,Hard,65.0
biweekly-contest-144,Biweekly Contest 144,2024-11-23,4,stone-removal-game,3360,Stone Removal Game,Easy,42.6
biweekly-contest-144,Biweekly Contest 144,2024-11-23,4,shift-distance-between-two-strings,3361,Shift Distance Between Two Strings,Medium,53.9
biweekly-contest-144,Biweekly Contest 144,2024-11-23,4,zero-array-transformation-iii,3362,Zero Array Transformation III,Medium,54.7
biweekly-contest-145,Biweekly Contest 145,2024-12-07,4,minimum-operations-to-make-array-values-equal-to-k,3375,Minimum Operations to Make Array Values Equal to K,Easy,73.2
